#{"t_start": 1681919817.437588, "env_id": null}
r,l,t
938.650917,2,6.792632
917.16375,2,6.793178
725.157798,2,6.793729
959.8245,2,6.794278
875.250917,2,6.794826
959.510917,2,6.795374
959.510917,2,6.795925
959.197333,2,6.796472
959.510917,2,6.797019
959.197333,2,6.797566
554.011847,2,6.798111
958.88375,2,6.798661
938.02375,2,6.799225
959.197333,2,6.799776
959.8245,2,6.800337
938.02375,2,6.800931
959.197333,2,6.801512
959.8245,2,6.802091
871.63475,2,6.802659
917.477333,2,6.803234
959.510917,2,6.803796
958.88375,2,6.804342
958.88375,2,6.804897
790.677333,2,6.805441
724.153517,2,6.80599
841.518633,2,6.806532
959.8245,2,6.807093
917.477333,2,6.807676
938.02375,2,6.808234
875.250917,2,6.808784
917.16375,2,6.809328
959.510917,2,6.809906
767.504965,2,6.810452
959.197333,2,6.810999
958.88375,2,6.811547
959.510917,2,6.812095
938.02375,2,6.812638
827.5267,2,6.813181
958.88375,2,6.81373
959.197333,2,6.814277
958.88375,2,6.814821
959.197333,2,6.815365
958.88375,2,6.815921
958.88375,2,6.816473
938.02375,2,6.817028
959.510917,2,6.817604
938.650917,2,6.818166
959.8245,2,6.818721
959.8245,2,6.819274
938.650917,2,6.819819
959.510917,2,6.820373
959.197333,2,6.820918
917.16375,2,6.821464
959.197333,2,6.822009
959.510917,2,6.822554
917.16375,2,6.823099
875.250917,2,6.823648
938.650917,2,6.824201
871.63475,2,6.82475
959.8245,2,6.825304
667.4305,2,6.825847
896.30375,2,6.826397
959.8245,2,6.826939
959.510917,2,6.827485
652.401533,2,6.828029
896.30375,2,6.828573
896.30375,2,6.829115
958.88375,2,6.829655
959.510917,2,6.830206
785.179533,2,6.830748
666.803333,2,6.831298
829.91475,2,6.831844
959.510917,2,6.832392
597.535833,2,6.83296
959.8245,2,6.833523
959.197333,2,6.83408
958.88375,2,6.834642
917.16375,2,6.83519
958.88375,2,6.835737
959.8245,2,6.836296
917.477333,2,6.836838
958.88375,2,6.837372
959.510917,2,6.837905
959.510917,2,6.838441
959.197333,2,6.838982
959.510917,2,6.839517
959.197333,2,6.840059
875.250917,2,6.840597
958.88375,2,6.841138
938.650917,2,6.841671
874.62375,2,6.842208
959.8245,2,6.842737
896.30375,2,6.843275
959.8245,2,6.843807
959.197333,2,6.844342
938.02375,2,6.844873
959.8245,2,6.845407
959.510917,2,6.845946
917.16375,2,6.846481
938.650917,2,6.847018
938.650917,2,6.84755
871.63475,2,6.848085
959.510917,2,6.848625
790.36375,2,6.849175
917.16375,2,6.849736
959.510917,2,6.850291
959.197333,2,6.85083
917.16375,2,6.851389
917.477333,2,6.851933
826.899533,2,6.852477
959.8245,2,6.853023
799.798633,2,6.853568
917.477333,2,6.854114
938.650917,2,6.854656
872.261917,2,6.855201
871.63475,2,6.855744
958.88375,2,6.856286
917.477333,2,6.85683
872.261917,2,6.857371
875.250917,2,6.857919
959.510917,2,6.858461
938.02375,2,6.859011
959.197333,2,6.859555
938.650917,2,6.860103
958.88375,2,6.860652
959.197333,2,6.861194
959.510917,2,6.86174
958.88375,2,6.862286
959.510917,2,6.862828
958.88375,2,6.863377
763.52575,2,6.863922
958.88375,2,6.864468
917.16375,2,6.865009
959.510917,2,6.865556
917.477333,2,6.866105
917.16375,2,6.866651
871.63475,2,6.867353
784.699333,2,6.868044
938.650917,2,6.868674
959.510917,2,6.869266
959.8245,2,6.869836
790.36375,2,6.870402
724.4671,2,6.870959
959.8245,2,6.871517
766.877798,2,6.872066
959.510917,2,6.872618
724.153517,2,6.873173
959.8245,2,6.873719
938.02375,2,6.874272
917.477333,2,6.87482
574.871847,2,6.875365
598.357798,2,6.875916
298.767917,2,6.87646
959.197333,2,6.877014
938.02375,2,6.877559
959.510917,2,6.878107
959.197333,2,6.878659
724.153517,2,6.879233
959.197333,2,6.87979
829.91475,2,6.880331
959.8245,2,6.880874
875.250917,2,6.881417
958.88375,2,6.881958
917.16375,2,6.882514
959.510917,2,6.883072
938.650917,2,6.883639
917.16375,2,6.8842
959.8245,2,6.884758
938.02375,2,6.885303
958.88375,2,6.885845
790.677333,2,6.886392
959.8245,2,6.886932
959.197333,2,6.887478
938.02375,2,6.888022
959.510917,2,6.888569
958.88375,2,6.889108
917.477333,2,6.889649
959.510917,2,6.890191
827.5267,2,6.890732
958.88375,2,6.891285
959.8245,2,6.891827
938.02375,2,6.892368
959.510917,2,6.89291
959.8245,2,6.893453
959.197333,2,6.893993
959.8245,2,6.894535
938.02375,2,6.895084
896.30375,2,6.89563
958.88375,2,6.896168
959.8245,2,6.896708
958.88375,2,6.897254
841.518633,2,6.897799
959.510917,2,6.898339
562.9311,2,6.89888
896.30375,2,6.899446
896.30375,2,6.899991
959.510917,2,6.900561
829.91475,2,6.901159
959.510917,2,6.901741
938.02375,2,6.902316
959.197333,2,6.902895
959.197333,2,6.903454
938.650917,2,6.903993
938.02375,2,6.904538
896.30375,2,6.905077
875.250917,2,6.905632
959.197333,2,6.90618
959.8245,2,6.90672
872.261917,2,6.90727
958.88375,2,6.907812
842.1458,2,6.90835
841.518633,2,6.908884
784.38575,2,6.909426
896.30375,2,6.909959
827.5267,2,6.910498
667.4305,2,6.911034
958.88375,2,6.911576
790.36375,2,6.912114
725.157798,2,6.912653
875.250917,2,6.913204
959.510917,2,6.913745
959.197333,2,6.91428
938.650917,2,6.914819
375.0365,2,6.915369
959.197333,2,6.916438
959.197333,2,6.917181
769.50375,2,6.917859
959.197333,2,6.918454
938.650917,2,6.919015
958.88375,2,6.91957
959.197333,2,6.92012
667.4305,2,6.920669
874.62375,2,6.921218
958.88375,2,6.921779
841.518633,2,6.92232
959.510917,2,6.922873
959.8245,2,6.923418
959.197333,2,6.923963
917.16375,2,6.924507
938.02375,2,6.925051
959.197333,2,6.925587
959.197333,2,6.926132
959.8245,2,6.926678
790.677333,2,6.92722
959.197333,2,6.927758
875.250917,2,6.928299
917.477333,2,6.928835
874.62375,2,6.929379
674.055317,2,6.930129
959.8245,2,6.930877
959.8245,2,6.931536
784.699333,2,6.932151
917.16375,2,6.932767
958.88375,2,6.933356
917.477333,2,6.933985
959.8245,2,6.934686
959.197333,2,6.935338
958.88375,2,6.935932
938.650917,2,6.936491
938.02375,2,6.937055
958.88375,2,6.937602
959.510917,2,6.938143
958.88375,2,6.938686
375.0365,2,6.93923
959.197333,2,6.939777
959.8245,2,6.940321
959.8245,2,6.940864
666.803333,2,6.941407
959.197333,2,6.941942
959.8245,2,6.942483
703.293517,2,6.943023
959.8245,2,6.943562
959.510917,2,6.944103
959.8245,2,6.944643
875.250917,2,6.945178
769.50375,2,6.945717
938.650917,2,6.946254
959.197333,2,6.946792
958.88375,2,6.947332
938.650917,2,6.947869
959.8245,2,6.948502
697.13675,2,6.9492
829.91475,2,6.949854
917.16375,2,6.950442
959.510917,2,6.951009
917.16375,2,6.951566
959.8245,2,6.95212
959.8245,2,6.952682
958.88375,2,6.953233
938.650917,2,6.953775
938.02375,2,6.954324
959.510917,2,6.954869
832.90375,2,6.955412
917.477333,2,6.955971
700.12575,2,6.956512
917.16375,2,6.957053
958.88375,2,6.957595
958.88375,2,6.958134
872.261917,2,6.958675
959.8245,2,6.959214
958.88375,2,6.959751
694.915317,2,6.960289
959.510917,2,6.960833
959.197333,2,6.961382
832.90375,2,6.961922
790.36375,2,6.962461
842.1458,2,6.962999
938.02375,2,6.963554
917.477333,2,6.964106
917.477333,2,6.964646
959.8245,2,6.965185
938.650917,2,6.965725
959.510917,2,6.96629
874.62375,2,6.966867
938.02375,2,6.967405
896.30375,2,6.967941
959.197333,2,6.968493
639.255833,2,6.969035
958.88375,2,6.96957
842.1458,2,6.970107
958.88375,2,6.970645
917.16375,2,6.97118
938.650917,2,6.971718
875.250917,2,6.972256
958.88375,2,6.972795
917.477333,2,6.973335
872.261917,2,6.973882
938.02375,2,6.974421
959.8245,2,6.974956
959.510917,2,6.97549
959.510917,2,6.976035
958.88375,2,6.976576
959.8245,2,6.977111
917.16375,2,6.977655
917.477333,2,6.978192
938.650917,2,6.978732
917.477333,2,6.979265
959.510917,2,6.979823
959.510917,2,6.980363
639.883,2,6.980894
959.510917,2,6.981428
842.1458,2,6.981962
917.477333,2,6.982501
959.510917,2,6.983049
959.8245,2,6.983613
959.8245,2,6.98416
826.899533,2,6.984693
958.88375,2,6.985229
959.510917,2,6.985763
917.16375,2,6.986315
917.477333,2,6.986864
938.02375,2,6.987402
917.477333,2,6.987935
959.510917,2,6.988475
938.02375,2,6.989012
827.5267,2,6.989547
938.02375,2,6.990082
841.518633,2,6.990615
959.510917,2,6.991152
959.510917,2,6.991692
959.8245,2,6.99223
790.677333,2,6.992765
959.197333,2,6.993319
917.16375,2,6.993858
958.88375,2,6.997353
875.250917,2,6.998007
917.477333,2,6.998601
917.477333,2,6.999178
959.197333,2,6.999755
875.250917,2,7.000375
959.197333,2,7.000992
959.197333,2,7.001585
958.88375,2,7.002167
872.261917,2,7.002742
959.197333,2,7.0033
938.02375,2,7.003845
917.16375,2,7.00439
959.8245,2,7.004931
700.12575,2,7.005469
725.157798,2,7.006014
639.255833,2,7.006556
874.62375,2,7.007113
896.30375,2,7.00766
917.477333,2,7.008202
917.16375,2,7.008749
700.12575,2,7.009293
959.8245,2,7.009844
574.871847,2,7.010384
574.871847,2,7.010922
938.650917,2,7.011465
959.510917,2,7.012004
874.62375,2,7.012545
938.02375,2,7.013081
917.16375,2,7.013628
790.677333,2,7.014166
785.179533,2,7.014701
917.477333,2,7.015253
958.88375,2,7.015802
917.16375,2,7.016357
767.504965,2,7.017021
959.510917,2,7.017661
959.8245,2,7.018249
958.88375,2,7.018814
959.8245,2,7.019376
958.88375,2,7.01993
958.88375,2,7.020479
871.63475,2,7.021024
874.62375,2,7.021568
959.510917,2,7.022107
917.477333,2,7.022664
917.16375,2,7.023205
875.250917,2,7.023749
917.477333,2,7.0243
958.88375,2,7.024839
832.90375,2,7.025381
639.883,2,7.025919
958.88375,2,7.026464
959.197333,2,7.027005
917.16375,2,7.027555
874.62375,2,7.028091
667.4305,2,7.028629
959.197333,2,7.029164
959.197333,2,7.029703
694.915317,2,7.030235
695.2289,2,7.030778
875.250917,2,7.031312
958.88375,2,7.031856
959.197333,2,7.032395
785.179533,2,7.032964
959.510917,2,7.033523
959.510917,2,7.034062
938.02375,2,7.034601
597.535833,2,7.035143
724.153517,2,7.035679
958.88375,2,7.036211
938.02375,2,7.036748
917.477333,2,7.037283
959.197333,2,7.037819
959.8245,2,7.038352
938.02375,2,7.038887
938.650917,2,7.039423
790.36375,2,7.039966
842.1458,2,7.040501
959.510917,2,7.041037
958.88375,2,7.041573
917.477333,2,7.042106
769.50375,2,7.042639
872.261917,2,7.04317
959.197333,2,7.043703
917.16375,2,7.044235
827.5267,2,7.044766
842.1458,2,7.0453
959.197333,2,7.045834
767.504965,2,7.046363
959.197333,2,7.046902
959.510917,2,7.047435
766.877798,2,7.047972
959.197333,2,7.048507
938.650917,2,7.049042
959.510917,2,7.049589
790.677333,2,7.050157
875.250917,2,7.050699
959.8245,2,7.051231
784.699333,2,7.051764
896.30375,2,7.052295
959.8245,2,7.052827
938.650917,2,7.053359
958.88375,2,7.053893
959.8245,2,7.054423
938.02375,2,7.054952
938.02375,2,7.055495
959.197333,2,7.056028
959.510917,2,7.056564
959.510917,2,7.057103
958.88375,2,7.057645
917.16375,2,7.058174
959.197333,2,7.058707
959.197333,2,7.059245
938.650917,2,7.059787
959.197333,2,7.060316
875.250917,2,7.060849
874.62375,2,7.061386
827.5267,2,7.061915
959.510917,2,7.06245
958.88375,2,7.062987
958.88375,2,7.063547
938.650917,2,7.064092
871.63475,2,7.064624
703.293517,2,7.065159
639.883,2,7.06569
958.88375,2,7.066231
767.504965,2,7.066808
766.877798,2,7.067349
826.899533,2,7.067902
917.16375,2,7.068445
875.250917,2,7.068979
959.510917,2,7.06951
959.510917,2,7.070049
874.62375,2,7.070582
938.02375,2,7.071116
959.510917,2,7.071652
958.88375,2,7.072185
874.62375,2,7.072715
790.36375,2,7.073252
896.30375,2,7.073781
767.504965,2,7.074312
959.8245,2,7.074856
958.88375,2,7.075388
784.38575,2,7.075927
872.261917,2,7.076462
959.197333,2,7.077
959.197333,2,7.077533
959.510917,2,7.078068
826.899533,2,7.078605
917.477333,2,7.079138
959.197333,2,7.079675
959.8245,2,7.080206
959.8245,2,7.08074
959.510917,2,7.081293
959.8245,2,7.081824
763.52575,2,7.082382
766.877798,2,7.082944
799.798633,2,7.083472
896.30375,2,7.084039
917.477333,2,7.084589
841.518633,2,7.085132
938.02375,2,7.085662
959.510917,2,7.086196
959.197333,2,7.086727
959.197333,2,7.087271
667.4305,2,7.087807
896.30375,2,7.08836
959.8245,2,7.088899
826.899533,2,7.089479
959.197333,2,7.090028
790.677333,2,7.090588
827.5267,2,7.091123
872.261917,2,7.091654
938.650917,2,7.092182
639.255833,2,7.092712
959.197333,2,7.093245
917.16375,2,7.093777
959.197333,2,7.094306
959.510917,2,7.094843
874.62375,2,7.095382
917.16375,2,7.095929
917.16375,2,7.096463
938.650917,2,7.096997
959.510917,2,7.097531
896.30375,2,7.098068
958.88375,2,7.098598
938.02375,2,7.099138
959.510917,2,7.099686
832.90375,2,7.100281
917.477333,2,7.100865
724.153517,2,7.101457
959.510917,2,7.43845
959.8245,2,7.439185
842.1458,2,7.43978
875.250917,2,7.440359
375.0365,2,7.440938
959.197333,2,7.441503
938.02375,2,7.442061
959.510917,2,7.44262
959.510917,2,7.44317
625.083333,2,7.443718
959.510917,2,7.444275
790.36375,2,7.444819
958.88375,2,7.445364
703.293517,2,7.445907
917.16375,2,7.446451
958.88375,2,7.446995
725.157798,2,7.447545
841.518633,2,7.44809
959.8245,2,7.448639
959.197333,2,7.449201
958.88375,2,7.449824
959.197333,2,7.450527
353.862917,2,7.451145
959.8245,2,7.451741
959.510917,2,7.45231
959.8245,2,7.452865
938.02375,2,7.453419
959.510917,2,7.453967
319.627917,2,7.454521
959.510917,2,7.455068
959.197333,2,7.455614
917.16375,2,7.456159
959.510917,2,7.456703
917.16375,2,7.457244
959.510917,2,7.457789
958.88375,2,7.458329
938.650917,2,7.458868
917.477333,2,7.459425
938.650917,2,7.459975
667.4305,2,7.460518
875.250917,2,7.461054
959.510917,2,7.461593
959.510917,2,7.462133
959.8245,2,7.462669
959.197333,2,7.463208
917.477333,2,7.463745
896.30375,2,7.46428
938.02375,2,7.464818
917.16375,2,7.465352
959.8245,2,7.465905
724.4671,2,7.466451
871.63475,2,7.467006
958.88375,2,7.46756
959.197333,2,7.4681
959.510917,2,7.468637
938.650917,2,7.469174
874.62375,2,7.469708
319.9415,2,7.470259
826.899533,2,7.470797
829.91475,2,7.47133
958.88375,2,7.471865
874.62375,2,7.4724
958.88375,2,7.472937
938.650917,2,7.473471
959.510917,2,7.474007
841.518633,2,7.474552
959.510917,2,7.475089
959.197333,2,7.475621
959.510917,2,7.476164
958.88375,2,7.476701
959.197333,2,7.477234
958.88375,2,7.477769
766.877798,2,7.478305
871.63475,2,7.47884
959.8245,2,7.479373
639.255833,2,7.479913
958.88375,2,7.480448
938.02375,2,7.480978
958.88375,2,7.481514
958.88375,2,7.482047
959.510917,2,7.482595
666.803333,2,7.483158
959.197333,2,7.483709
697.13675,2,7.484245
959.510917,2,7.484808
959.510917,2,7.485342
959.8245,2,7.485877
959.8245,2,7.486419
958.88375,2,7.486953
832.90375,2,7.487489
959.197333,2,7.488026
938.650917,2,7.488557
958.88375,2,7.489091
917.16375,2,7.489623
829.91475,2,7.490161
959.197333,2,7.490695
938.02375,2,7.49124
959.510917,2,7.491774
959.510917,2,7.492306
938.02375,2,7.492838
959.197333,2,7.493368
958.88375,2,7.493904
958.88375,2,7.494464
938.02375,2,7.495
958.88375,2,7.495531
938.650917,2,7.496064
959.197333,2,7.4966
959.8245,2,7.497138
959.510917,2,7.497675
958.88375,2,7.498207
959.197333,2,7.498736
724.153517,2,7.499282
667.4305,2,7.499864
938.650917,2,7.500418
958.88375,2,7.500981
958.88375,2,7.50153
938.02375,2,7.502065
959.8245,2,7.502604
959.510917,2,7.503135
938.02375,2,7.503677
959.510917,2,7.504207
959.8245,2,7.504749
766.877798,2,7.50529
666.803333,2,7.505827
959.510917,2,7.506367
875.250917,2,7.506898
958.88375,2,7.507435
959.8245,2,7.507968
896.30375,2,7.508512
871.63475,2,7.509048
639.883,2,7.509589
959.8245,2,7.510119
874.62375,2,7.51065
958.88375,2,7.511189
938.02375,2,7.511727
958.88375,2,7.512256
958.88375,2,7.512787
959.8245,2,7.513318
959.8245,2,7.513852
959.510917,2,7.514382
958.88375,2,7.514909
959.197333,2,7.515444
959.197333,2,7.516003
959.510917,2,7.516537
938.650917,2,7.517092
958.88375,2,7.517674
958.88375,2,7.518247
958.88375,2,7.518813
959.197333,2,7.51938
938.02375,2,7.519936
959.197333,2,7.520468
959.197333,2,7.520995
724.153517,2,7.521532
959.8245,2,7.522065
874.62375,2,7.5226
917.477333,2,7.52313
959.8245,2,7.523669
959.510917,2,7.524207
959.197333,2,7.52474
959.510917,2,7.525269
784.699333,2,7.525807
959.197333,2,7.526343
917.16375,2,7.526872
959.8245,2,7.527405
938.02375,2,7.527932
959.510917,2,7.528463
639.893517,2,7.52899
959.510917,2,7.529525
938.650917,2,7.530052
785.179533,2,7.530583
917.16375,2,7.531109
872.261917,2,7.531643
767.504965,2,7.532174
666.803333,2,7.532726
842.1458,2,7.533261
766.877798,2,7.533804
959.510917,2,7.534504
639.255833,2,7.535131
959.8245,2,7.535709
938.02375,2,7.536271
841.518633,2,7.536838
639.255833,2,7.537388
959.8245,2,7.537951
959.510917,2,7.538493
958.88375,2,7.539035
959.197333,2,7.539573
958.88375,2,7.540115
959.510917,2,7.540664
959.197333,2,7.541205
958.88375,2,7.541751
959.510917,2,7.542289
958.88375,2,7.54283
958.88375,2,7.543371
959.8245,2,7.543912
938.650917,2,7.544448
874.62375,2,7.544987
938.650917,2,7.545525
959.8245,2,7.546065
784.38575,2,7.546602
917.16375,2,7.547147
959.197333,2,7.547691
958.88375,2,7.54823
959.510917,2,7.548766
959.510917,2,7.549319
959.8245,2,7.549861
917.16375,2,7.550425
958.88375,2,7.550973
959.197333,2,7.551535
790.36375,2,7.552075
959.8245,2,7.552608
959.8245,2,7.553154
724.153517,2,7.553689
917.16375,2,7.55423
938.650917,2,7.554765
724.4671,2,7.555302
959.510917,2,7.55584
917.477333,2,7.556373
959.197333,2,7.556906
938.650917,2,7.557443
938.650917,2,7.557981
784.699333,2,7.558514
959.510917,2,7.559052
917.477333,2,7.559584
938.650917,2,7.560119
938.650917,2,7.560651
784.38575,2,7.561206
959.8245,2,7.56174
959.8245,2,7.562275
959.8245,2,7.562809
917.477333,2,7.563347
958.88375,2,7.563881
667.4305,2,7.564422
841.518633,2,7.56496
959.8245,2,7.565497
917.477333,2,7.566053
959.8245,2,7.566618
959.510917,2,7.567161
959.8245,2,7.567697
959.197333,2,7.568236
959.197333,2,7.568775
959.510917,2,7.569316
917.477333,2,7.569849
959.8245,2,7.570383
959.510917,2,7.57092
959.510917,2,7.571454
958.88375,2,7.571984
959.510917,2,7.572517
958.88375,2,7.573047
938.650917,2,7.573578
958.88375,2,7.574114
959.8245,2,7.574677
917.477333,2,7.575208
959.8245,2,7.575746
959.197333,2,7.576277
958.88375,2,7.576815
959.197333,2,7.577353
938.02375,2,7.577883
938.02375,2,7.578417
938.02375,2,7.578951
874.62375,2,7.579487
938.02375,2,7.580019
959.510917,2,7.580554
959.510917,2,7.581085
938.650917,2,7.581621
959.8245,2,7.582152
842.1458,2,7.582706
875.250917,2,7.583264
959.510917,2,7.583801
490.611847,2,7.584339
959.8245,2,7.584884
457.50673,2,7.585418
639.883,2,7.585947
959.8245,2,7.586478
917.16375,2,7.58702
959.510917,2,7.587554
958.88375,2,7.588084
959.197333,2,7.588615
959.510917,2,7.589147
959.510917,2,7.589684
917.477333,2,7.590218
959.8245,2,7.590753
958.88375,2,7.591286
917.477333,2,7.59182
958.88375,2,7.59235
694.915317,2,7.592896
959.510917,2,7.593436
959.197333,2,7.593986
959.8245,2,7.594528
959.510917,2,7.595062
959.510917,2,7.595592
959.510917,2,7.596125
958.88375,2,7.596657
625.083333,2,7.597192
959.510917,2,7.597724
959.8245,2,7.598255
959.510917,2,7.598793
959.197333,2,7.599347
958.88375,2,7.599891
959.8245,2,7.600451
938.650917,2,7.600993
938.02375,2,7.601535
784.699333,2,7.602069
959.8245,2,7.602604
959.197333,2,7.603133
917.16375,2,7.603668
790.677333,2,7.604203
917.16375,2,7.604738
959.8245,2,7.605272
959.510917,2,7.608869
724.4671,2,7.60953
959.8245,2,7.61014
785.179533,2,7.610723
958.88375,2,7.611294
959.8245,2,7.611854
959.510917,2,7.612413
938.650917,2,7.612965
959.8245,2,7.613519
871.63475,2,7.614069
959.197333,2,7.614623
938.650917,2,7.615183
938.02375,2,7.615731
938.650917,2,7.616283
959.8245,2,7.61682
725.157798,2,7.617397
958.88375,2,7.618021
917.16375,2,7.618615
938.02375,2,7.619197
959.197333,2,7.619778
959.8245,2,7.620342
938.02375,2,7.620881
938.02375,2,7.621423
959.8245,2,7.621965
958.88375,2,7.62251
959.510917,2,7.623051
938.650917,2,7.623594
841.518633,2,7.624142
874.62375,2,7.624692
959.510917,2,7.625236
959.510917,2,7.625774
917.477333,2,7.626319
827.5267,2,7.626859
959.510917,2,7.627397
959.510917,2,7.627937
959.8245,2,7.628478
917.477333,2,7.629019
938.650917,2,7.629555
938.02375,2,7.63009
784.699333,2,7.630645
938.650917,2,7.631187
958.88375,2,7.631727
938.02375,2,7.632272
917.477333,2,7.632828
917.16375,2,7.633408
959.510917,2,7.633957
842.1458,2,7.634502
917.16375,2,7.635056
959.197333,2,7.635598
959.510917,2,7.636141
938.650917,2,7.636679
790.36375,2,7.63722
917.477333,2,7.637756
959.510917,2,7.638299
938.02375,2,7.638842
958.88375,2,7.639378
959.197333,2,7.639926
959.510917,2,7.640468
842.1458,2,7.641014
958.88375,2,7.641554
959.8245,2,7.642092
938.650917,2,7.642628
958.88375,2,7.643167
938.02375,2,7.643704
695.2289,2,7.64425
959.197333,2,7.644787
917.477333,2,7.645329
917.16375,2,7.645871
958.88375,2,7.646409
871.63475,2,7.646948
958.88375,2,7.647485
959.8245,2,7.648025
959.197333,2,7.648563
959.197333,2,7.649101
959.197333,2,7.649657
959.197333,2,7.650196
724.4671,2,7.65076
826.899533,2,7.651304
917.477333,2,7.651849
374.722917,2,7.652383
958.88375,2,7.652919
917.16375,2,7.653451
958.88375,2,7.653984
959.8245,2,7.654518
958.88375,2,7.655052
842.1458,2,7.65559
896.30375,2,7.656131
959.8245,2,7.656664
959.197333,2,7.657196
938.02375,2,7.657737
959.510917,2,7.658273
938.02375,2,7.658808
959.197333,2,7.659344
958.88375,2,7.659878
917.477333,2,7.660425
959.197333,2,7.660959
871.63475,2,7.661494
958.88375,2,7.662033
667.4305,2,7.662568
959.8245,2,7.663101
938.650917,2,7.663637
959.510917,2,7.664179
958.88375,2,7.664716
959.197333,2,7.665248
827.5267,2,7.665821
959.510917,2,7.66637
959.510917,2,7.666937
799.798633,2,7.667485
958.88375,2,7.668049
958.88375,2,7.668585
374.722917,2,7.669123
827.5267,2,7.669662
784.38575,2,7.670197
959.8245,2,7.670733
959.197333,2,7.671264
959.510917,2,7.67181
938.650917,2,7.672346
917.16375,2,7.67288
938.650917,2,7.673416
959.510917,2,7.673955
959.8245,2,7.674496
959.510917,2,7.675031
958.88375,2,7.675572
959.510917,2,7.676109
639.255833,2,7.676649
959.510917,2,7.677183
938.02375,2,7.67772
694.915317,2,7.678254
938.02375,2,7.678793
896.30375,2,7.679326
959.8245,2,7.679861
917.16375,2,7.680395
917.16375,2,7.680925
875.250917,2,7.681456
959.510917,2,7.681988
959.510917,2,7.682542
938.650917,2,7.683084
872.261917,2,7.683616
917.16375,2,7.684182
958.88375,2,7.684734
917.477333,2,7.685285
872.261917,2,7.68582
958.88375,2,7.686356
896.30375,2,7.686889
959.510917,2,7.687426
766.877798,2,7.687962
959.8245,2,7.688504
959.8245,2,7.689036
959.8245,2,7.689569
959.197333,2,7.690102
959.8245,2,7.690634
938.650917,2,7.69117
841.518633,2,7.691706
959.197333,2,7.692248
959.197333,2,7.692776
959.8245,2,7.693309
959.510917,2,7.693841
959.197333,2,7.694373
917.477333,2,7.694904
958.88375,2,7.69544
695.2289,2,7.695975
959.8245,2,7.696503
959.510917,2,7.697035
917.16375,2,7.697568
959.8245,2,7.6981
959.197333,2,7.698636
938.02375,2,7.699194
959.510917,2,7.699756
959.197333,2,7.700425
917.16375,2,7.701098
959.197333,2,7.701728
874.62375,2,7.702298
958.88375,2,7.702861
938.650917,2,7.703417
958.88375,2,7.703966
790.677333,2,7.704519
959.197333,2,7.705069
959.510917,2,7.705617
938.02375,2,7.706164
790.36375,2,7.706705
958.88375,2,7.707248
790.36375,2,7.707794
958.88375,2,7.70836
958.88375,2,7.7089
917.16375,2,7.709451
917.16375,2,7.710004
938.02375,2,7.710553
938.650917,2,7.711096
959.8245,2,7.711636
958.88375,2,7.712181
958.88375,2,7.712718
639.883,2,7.713261
958.88375,2,7.7138
938.650917,2,7.714341
959.510917,2,7.714878
938.02375,2,7.715417
959.197333,2,7.715977
959.197333,2,7.71655
790.677333,2,7.717146
959.8245,2,7.717723
958.88375,2,7.71832
959.8245,2,7.718895
958.88375,2,7.719453
917.477333,2,7.719995
790.36375,2,7.720537
959.8245,2,7.721087
917.477333,2,7.72163
767.504965,2,7.722169
826.899533,2,7.722707
959.197333,2,7.723245
841.518633,2,7.723788
917.16375,2,7.724323
767.504965,2,7.724862
958.88375,2,7.725398
790.36375,2,7.725942
958.88375,2,7.726483
917.477333,2,7.727033
959.8245,2,7.727579
958.88375,2,7.728113
959.197333,2,7.728653
958.88375,2,7.72919
874.62375,2,7.729735
938.02375,2,7.730281
841.518633,2,7.730827
959.8245,2,7.731362
959.510917,2,7.731918
827.5267,2,7.732463
896.30375,2,7.733042
959.8245,2,7.733608
959.8245,2,7.734159
784.38575,2,7.734721
959.510917,2,7.735284
938.02375,2,7.735833
959.8245,2,7.736379
959.510917,2,7.736931
917.477333,2,7.737474
958.88375,2,7.738022
958.88375,2,7.738568
959.510917,2,7.739122
959.8245,2,7.739668
959.510917,2,7.740217
959.8245,2,7.740765
625.083333,2,7.741317
958.88375,2,7.74186
958.88375,2,7.742407
959.197333,2,7.742952
938.02375,2,7.743496
959.197333,2,7.744046
938.02375,2,7.744595
959.510917,2,7.745143
959.510917,2,7.745689
917.16375,2,7.746231
959.197333,2,7.746779
958.88375,2,7.747321
724.153517,2,7.747866
958.88375,2,7.748409
958.88375,2,7.748959
959.197333,2,7.749522
917.477333,2,7.750184
959.197333,2,7.750834
917.16375,2,7.751426
959.510917,2,7.751991
959.8245,2,7.752546
959.8245,2,7.753096
938.650917,2,7.753641
958.88375,2,7.754186
841.518633,2,7.75473
872.261917,2,7.755274
875.250917,2,7.755811
938.650917,2,7.756352
917.16375,2,7.75689
959.197333,2,7.757429
958.88375,2,7.757966
959.197333,2,7.758504
896.30375,2,7.759046
959.510917,2,7.759581
917.16375,2,7.760121
959.510917,2,7.760657
959.8245,2,7.761192
917.16375,2,7.761732
938.650917,2,7.762269
724.4671,2,7.762805
375.0365,2,7.763339
554.011847,2,7.763873
959.197333,2,7.764411
959.510917,2,7.764949
784.38575,2,7.765485
938.650917,2,7.766028
959.8245,2,7.766593
938.02375,2,7.767133
938.02375,2,7.767682
959.510917,2,7.768235
917.16375,2,7.768772
959.510917,2,7.769312
938.02375,2,7.769871
958.88375,2,7.770412
917.16375,2,7.77095
958.88375,2,7.771483
959.197333,2,7.772018
959.197333,2,7.772553
